Vam	Vbm	Vcm	Iam	Ibm	Icm
0.111509531	0.864670923	0.855231355	0.592175267	0.156339514	0.155357732
4.82278E-06	0.881462165	4.88226E-06	0.699013919	0.175320531	0.699224698
0.824508215	0.189717344	0.18427128	0.118728184	0.611608255	0.582000492
0.841575401	0.083381296	0.102245878	0.134765474	0.631016168	0.605854098
0.081654991	0.866792272	0.865721661	0.621160781	0.159190996	0.161656436
0.137188059	0.86103773	0.845171976	0.566280196	0.153798928	0.148623594
0.041073683	0.041179206	0.041339443	0.692768513	0.692920778	0.692379467
0.469892831	0.411592327	0.877388598	0.590720608	0.551528844	0.170781653
0.841950255	0.103002423	0.099083569	0.134929462	0.627907803	0.602498163
0.095524152	0.866781765	0.866431659	0.617423276	0.159214337	0.162569541
0.068800529	0.079481901	0.855112497	0.651933388	0.632347398	0.148826376
0.877309155	0.438903341	0.444417719	0.170567298	0.608854604	0.578616963
0.081351244	0.86900483	0.092629955	0.656860515	0.162626	0.670515386
0.877744378	0.448005555	0.43292743	0.170684418	0.591231043	0.558608764
0.854965533	0.066201767	0.079235509	0.148881528	0.652456063	0.632404582
0.060936062	0.042525291	0.077330698	0.675648401	0.675130943	0.677423748
0.866537027	0.867279741	0.103998325	0.159040527	0.162843336	0.615309984
0.469986194	0.415569899	0.877333892	0.575346451	0.536050817	0.170561397
0.048378123	0.045191867	0.052527004	0.656096257	0.656116565	0.65653389
0.862893906	0.844100605	0.133780272	0.155429808	0.148453253	0.567822627
0.863921021	0.85665552	0.123097682	0.155270336	0.156501404	0.588662756
0.846861856	0.847152623	0.84723319	0.257533102	0.256995308	0.257481206
0.855748411	0.091311787	0.074392586	0.149168961	0.645732333	0.62569962
0.133782756	0.861904555	0.843842718	0.567782956	0.154626592	0.147633821
0.855493836	0.123174302	0.862396858	0.156151339	0.588562559	0.155327125
0.027965409	0.027445518	0.881651444	0.694546094	0.694640143	0.175343488
0.877602126	0.473550603	0.404162616	0.170671335	0.625844291	0.586156327
0.060020766	0.060007423	0.059975049	0.640196448	0.640467863	0.640169996
0.824615404	0.234044777	0.247060084	0.118978043	0.606980223	0.581070353
0.123182201	0.864051076	0.856714094	0.5884852	0.155573888	0.156762284
