Vam,Vbm,Vcm,Iam,Ibm,Icm,Vap,Vbp,Vcp,Iap,Ibp,Icp,Fault,Location
0.07499925,0.074888983,0.075309748,0.634388679,0.634307839,0.634556957,-26.81408954,-146.9982379,92.98975036,-78.77956236,161.2546317,41.26149681,10,150
0.074957201,0.074877141,0.075196572,0.634392387,0.634301645,0.634569013,-26.75468,-147.0138105,92.99241327,-78.78020736,161.2557864,41.26276053,10,150
0.074974461,0.074906277,0.075296095,0.634395383,0.634296855,0.634580575,-26.79892766,-146.9845047,92.977599,-78.78076857,161.2569156,41.26379248,10,150
0.075002471,0.07490077,0.075376717,0.634394175,0.634293116,0.634589767,-26.86662109,-146.9874167,92.96679892,-78.78122343,161.2581108,41.26441553,10,150
0.07498111,0.074837933,0.075204035,0.634393562,0.634290148,0.634602044,-26.80168711,-147.0354877,93.00129386,-78.78162889,161.2595601,41.26510394,10,150
0.074954979,0.074837668,0.075101123,0.634396296,0.634288147,0.634619435,-26.72613415,-147.0384861,93.02108931,-78.78215027,161.2612008,41.26593704,10,150
0.074969487,0.074917415,0.075299758,0.634403747,0.634287466,0.634626047,-26.81349834,-146.9872759,92.96001466,-78.78182004,161.2611668,41.2670825,10,150
0.074974691,0.074923855,0.075346218,0.634425147,0.634288369,0.634605031,-26.84543417,-146.9800053,92.94979742,-78.77933451,161.2567574,41.26934412,10,150
0.074974691,0.074923855,0.075346218,0.634425147,0.634288369,0.634605031,-26.84543417,-146.9800053,92.94979742,-78.77933451,161.2567574,41.26934412,10,150
0.074975712,0.074923287,0.075378731,0.634347447,0.634286506,0.634679053,-26.87628332,-146.9880424,92.92449937,-78.78703622,161.272581,41.26195656,10,150
0.074971265,0.074879585,0.075263215,0.634276699,0.634292424,0.634734992,-26.81561464,-147.0185842,92.95817679,-78.79206885,161.285814,41.25468749,10,150
0.074965344,0.074838103,0.075110451,0.63425166,0.634295209,0.634754223,-26.72321038,-147.0414802,93.01404135,-78.79347074,161.2904434,41.25236262,10,150
0.074959403,0.074830063,0.074993978,0.634219551,0.634300781,0.63478088,-26.63316161,-147.0495882,93.05535661,-78.79522339,161.2965675,41.24902469,10,150
0.074953005,0.07490639,0.075097464,0.634207608,0.634302434,0.634789683,-26.66450066,-147.0199221,92.99665034,-78.79543348,161.2987691,41.24846716,10,150
0.07494544,0.074889684,0.075154615,0.634245686,0.634282873,0.634761901,-26.7274664,-147.0134199,92.97959128,-78.7941058,161.2921221,41.25588516,10,150
0.074957198,0.074874683,0.07507399,0.634238921,0.634278423,0.634769239,-26.66946097,-147.0169291,93.02648804,-78.79483349,161.2937812,41.25698059,10,150
0.074933703,0.074953665,0.075171238,0.634172593,0.634314935,0.634791534,-26.72195082,-147.0100767,92.93301692,-78.79321446,161.3032867,41.24722715,10,150
0.074889324,0.074987367,0.075287102,0.634170614,0.634309009,0.634778842,-26.82580786,-147.0012456,92.83341807,-78.79272691,161.3028578,41.24880299,10,150
0.074908285,0.074915599,0.075224005,0.634181647,0.634289371,0.634770856,-26.79770167,-147.0039038,92.9051036,-78.79406907,161.3015623,41.25318494,10,150
0.074968237,0.074861046,0.075108066,0.634182761,0.634279442,0.634775407,-26.69646276,-147.0066545,93.02923674,-78.79545289,161.302304,41.25539952,10,150
0.074993859,0.07489674,0.075085702,0.634159271,0.634303002,0.634777409,-26.64964787,-147.0111577,93.04525265,-78.79299807,161.3051461,41.25137989,10,150
0.074940504,0.074960517,0.07516961,0.63415103,0.634312179,0.634774164,-26.71800885,-147.0119854,92.93082061,-78.79161546,161.3060496,41.25038861,10,150
0.074940825,0.074920206,0.075167712,0.634141051,0.634325987,0.634766225,-26.72669813,-147.0095802,92.95394999,-78.78930917,161.3068201,41.24886835,10,150
0.075030512,0.074846713,0.075080807,0.634134583,0.63434063,0.634764465,-26.6381233,-147.0049912,93.11002672,-78.78744492,161.307489,41.24753965,10,150
0.075025497,0.074910812,0.075103546,0.634137027,0.634337822,0.634774,-26.6380819,-147.0144703,93.05672915,-78.7885806,161.3082728,41.24879075,10,150
0.074895741,0.074986333,0.075172151,0.634135934,0.634335794,0.634774569,-26.73906884,-147.026348,92.86179144,-78.78882945,161.3091285,41.24968367,10,150
0.074873766,0.074942664,0.075181625,0.634132105,0.634340292,0.634767874,-26.7612488,-147.0134693,92.87129397,-78.78768082,161.3098933,41.24979822,10,150
0.074964646,0.074899177,0.075153304,0.634128469,0.634347262,0.634765341,-26.70528181,-147.0023256,92.99478284,-78.78669722,161.3107846,41.24962066,10,150
0.074964378,0.074903752,0.075153611,0.634128747,0.634337126,0.634775238,-26.70389101,-147.0021561,92.99060815,-78.78878434,161.3118678,41.25078026,10,150
0.074964378,0.074903752,0.075153611,0.634128747,0.634337126,0.634775238,-26.70389101,-147.0021561,92.99060815,-78.78878434,161.3118678,41.25078026,10,150
0.074956302,0.074931912,0.0751564,0.634125156,0.634341875,0.634773319,-26.70756847,-147.0122699,92.95990918,-78.7880892,161.312316,41.25014554,10,150
0.074928434,0.074968542,0.075167604,0.634123154,0.634380695,0.634732584,-26.72805626,-147.03173,92.90186538,-78.7797935,161.3086799,41.24611157,10,150
0.074858857,0.075007994,0.075176305,0.634119972,0.63440234,0.634705189,-26.76636815,-147.0505996,92.80273984,-78.77465207,161.3070082,41.24385519,10,150
0.074710999,0.075043394,0.075184945,0.634117562,0.634367685,0.634723649,-26.83498016,-147.056709,92.63892788,-78.78006404,161.3115398,41.24821726,10,150
0.074807861,0.074963478,0.075200746,0.634108662,0.634336568,0.634756448,-26.79295257,-147.0132719,92.79016229,-78.78663988,161.3180475,41.25174575,10,150
0.074880827,0.074962876,0.07519223,0.634100049,0.63432772,0.634776912,-26.75544023,-147.015305,92.85383911,-78.78966383,161.3230707,41.25312719,10,150
0.074844433,0.074960356,0.075176497,0.634102968,0.634343884,0.634766139,-26.76072569,-147.0147221,92.83004263,-78.78683064,161.3234619,41.25298427,10,150
0.074899948,0.074927678,0.075201567,0.634100332,0.634364302,0.634759801,-26.7488717,-146.9920846,92.90710963,-78.78412479,161.3241515,41.25143655,10,150
0.074973644,0.07491845,0.075220611,0.634104595,0.634386628,0.634747886,-26.73526599,-146.9891761,92.9728933,-78.78075558,161.3231646,41.25028197,10,150
0.074914014,0.074963904,0.075177323,0.634130016,0.634404358,0.634716471,-26.74570023,-147.0345152,92.87724463,-78.77571987,161.3181006,41.2516902,10,150
0.074757387,0.07500505,0.075095217,0.634139191,0.634411251,0.634708103,-26.76074637,-147.0740041,92.71642966,-78.77388416,161.317935,41.25253212,10,150
0.074714796,0.074988269,0.075100441,0.634153007,0.634417414,0.634696784,-26.76706675,-147.0516331,92.7073252,-78.7716736,161.3173998,41.2539533,10,150
0.074823772,0.07496054,0.075177165,0.63417043,0.634423906,0.634685001,-26.7694332,-147.0184686,92.814496,-78.76953452,161.3161273,41.255647,10,150
0.074837746,0.074977367,0.075161409,0.634182429,0.634430876,0.634679381,-26.7671594,-147.0464821,92.79877399,-78.76799004,161.3159457,41.25663468,10,150
0.074722352,0.074995393,0.075066211,0.634197597,0.634435871,0.634673157,-26.75648222,-147.076371,92.69930975,-78.76631948,161.315758,41.25809967,10,150
0.07476516,0.074970211,0.075157658,0.634213859,0.634442543,0.634668087,-26.76455753,-147.0181679,92.76896485,-78.76470506,161.3154859,41.25945357,10,150
0.074954404,0.074943766,0.075341672,0.634225606,0.634452801,0.634665627,-26.79745844,-146.9590122,92.92644721,-78.76355812,161.3150596,41.25985945,10,150
0.074989114,0.074953892,0.075324915,0.634232934,0.634464205,0.634664678,-26.79933373,-146.9996669,92.92036306,-78.76263557,161.3147994,41.25958416,10,150
0.074853827,0.07496529,0.075165028,0.634252112,0.634465775,0.634662349,-26.76254936,-147.044949,92.8180306,-78.76223648,161.313558,41.26149643,10,150
0.07489057,0.074959165,0.075252339,0.634213677,0.634531002,0.634662987,-26.76584616,-146.9976343,92.86885414,-78.75574809,161.3187697,41.25069656,10,150
0.074931157,0.074958287,0.075295753,0.634186513,0.634566803,0.634662757,-26.77503063,-146.9897919,92.89760738,-78.75224856,161.321737,41.24411564,10,150
0.074931157,0.074958287,0.075295753,0.634186513,0.634566803,0.634662757,-26.77503063,-146.9897919,92.89760738,-78.75224856,161.321737,41.24411564,10,150
0.075060607,0.074955443,0.075426916,0.634199934,0.634570565,0.634662681,-26.8244006,-146.9723142,92.97059528,-78.75265391,161.3204674,41.24505494,10,150
0.075091387,0.07495683,0.075435144,0.634202824,0.634578666,0.634661652,-26.83667672,-146.9907459,92.97625568,-78.75222667,161.3200961,41.24445654,10,150
0.075032665,0.074959923,0.075317921,0.634233476,0.634552091,0.634668249,-26.81429292,-147.0519388,92.91144605,-78.75599719,161.3178555,41.25035239,10,150
0.074912096,0.074959907,0.075122754,0.634230075,0.634577868,0.634658471,-26.7551529,-147.1205759,92.82594684,-78.7521493,161.3178158,41.24720919,10,150
0.074792007,0.074959948,0.074968038,0.634262016,0.634562759,0.634660785,-26.70165652,-147.1471011,92.75747121,-78.75349881,161.3158435,41.25194891,10,150
0.07480986,0.074969676,0.075064373,0.634303553,0.634538066,0.634673671,-26.72133713,-147.0910458,92.77784524,-78.75675867,161.3144576,41.2585341,10,150
0.074842294,0.074964421,0.075091143,0.634314981,0.634582895,0.634661495,-26.7351131,-147.1006665,92.79509382,-78.74998229,161.3140166,41.25443999,10,150
0.074796496,0.074972923,0.075049895,0.634344063,0.634598455,0.634666168,-26.69644553,-147.0826949,92.78929389,-78.74808333,161.313387,41.25499152,10,150
0.074854284,0.074997851,0.075216802,0.634374149,0.634595438,0.634671862,-26.75023129,-147.0247904,92.81177958,-78.74892412,161.3118631,41.25771054,10,150
0.074934024,0.075006509,0.075372168,0.634396146,0.634599629,0.63466986,-26.82769562,-147.0002338,92.83281607,-78.74878186,161.3099112,41.25883708,10,150
0.074916632,0.074973604,0.075263792,0.634413903,0.634593571,0.634678824,-26.80152479,-147.0504324,92.82927716,-78.75072133,161.3094191,41.26064828,10,150
0.07484256,0.074943755,0.075057593,0.634434847,0.634594359,0.634684976,-26.70985315,-147.0955166,92.82280582,-78.75108163,161.3084922,41.26198013,10,150
0.074832155,0.074961207,0.075077869,0.634462939,0.634601167,0.63468028,-26.70808687,-147.0759344,92.81788226,-78.74953094,161.305695,41.26334565,10,150
0.074845615,0.074978471,0.075142806,0.634465964,0.634584882,0.634705849,-26.73425759,-147.055739,92.80981972,-78.75379095,161.3082884,41.26498031,10,150
0.083459767,0.083710476,0.083906646,0.632111199,0.632071441,0.632501475,-33.29231311,-153.4378264,86.38250006,-77.66507075,162.4239764,42.39332077,10,150
0.083423386,0.083701492,0.083926456,0.632106373,0.632073142,0.632503819,-33.32391637,-153.4348059,86.35141411,-77.66513516,162.4248583,42.3927342,10,150
0.083479966,0.083640853,0.083891842,0.632102498,0.632083999,0.632500512,-33.28648764,-153.4263071,86.44480525,-77.66365619,162.4248528,42.39133135,10,150
0.083507761,0.083636989,0.083881123,0.632104796,0.632110594,0.63247447,-33.27113653,-153.4313497,86.47229591,-77.65814843,162.4217574,42.38881407,10,150
0.083507761,0.083636989,0.083881123,0.632104796,0.632110594,0.63247447,-33.27113653,-153.4313497,86.47229591,-77.65814843,162.4217574,42.38881407,10,150
0.083527909,0.0836631,0.083875099,0.632101405,0.632123033,0.632466611,-33.25755151,-153.440105,86.4715106,-77.65602353,162.4211491,42.38708778,10,150
0.083478473,0.083725871,0.083893485,0.632101628,0.632123579,0.632463216,-33.28575692,-153.4553285,86.38450759,-77.65559728,162.420816,42.3869664,10,150
0.083419603,0.083766037,0.083920421,0.632101088,0.63212055,0.632460288,-33.31975454,-153.4649347,86.30360263,-77.65556314,162.4208893,42.38717726,10,150
0.083381129,0.08375283,0.083930491,0.632096405,0.632106181,0.63247425,-33.33998511,-153.4581386,86.27797273,-77.65848972,162.4232333,42.3882509,10,150
0.08339671,0.083688908,0.083919575,0.632088166,0.632090063,0.632496346,-33.33005182,-153.4347028,86.33934216,-77.66247525,162.4267963,42.38924688,10,150
0.083466972,0.083650509,0.083902544,0.632067616,0.632073684,0.63253742,-33.29164555,-153.4195771,86.42537811,-77.66857233,162.4333354,42.38905129,10,150
0.083423821,0.083686717,0.083888506,0.632062662,0.632084608,0.632536394,-33.30225861,-153.438732,86.36245351,-77.66737829,162.4338828,42.3876412,10,150
0.08342405,0.083652281,0.083895535,0.632072803,0.632100562,0.6325178,-33.3054997,-153.4221434,86.3933408,-77.66387799,162.4309883,42.38732303,10,150
0.083477139,0.08364612,0.08390377,0.632070017,0.632111704,0.632517684,-33.2923261,-153.421334,86.43535303,-77.66291901,162.4310933,42.38606381,10,150
0.083433693,0.083693255,0.083871498,0.632068392,0.632120351,0.632515346,-33.2977764,-153.4544913,86.36325746,-77.66186228,162.4310406,42.38511913,10,150
0.083359781,0.083714141,0.083843528,0.632083004,0.632123639,0.632498635,-33.3114375,-153.4703153,86.29359612,-77.6596382,162.4282233,42.38641691,10,150
0.083370047,0.083681828,0.083865275,0.632091867,0.632125124,0.632490914,-33.31326319,-153.4427557,86.33313848,-77.65856013,162.4270409,42.38733162,10,150
0.083451369,0.083654645,0.083916337,0.632095528,0.632129196,0.632487836,-33.3084664,-153.4191165,86.41237858,-77.65792537,162.4264748,42.38739854,10,150
0.083478336,0.083668456,0.083908274,0.632097078,0.63213304,0.632486425,-33.30609244,-153.437209,86.41268672,-77.65756456,162.426078,42.38722022,10,150
0.083419193,0.08367985,0.083867541,0.632096413,0.63213775,0.63248639,-33.30385046,-153.4506319,86.36312244,-77.65716404,162.4262342,42.3867173,10,150
0.083451992,0.083652823,0.083925737,0.632099379,0.632142537,0.632484429,-33.30805468,-153.4089401,86.41968332,-77.65674098,162.4256713,42.38658429,10,150
0.083532276,0.083642651,0.083986183,0.632106618,0.632142096,0.632483031,-33.31743256,-153.3967693,86.47468104,-77.65726648,162.424281,42.38741916,10,150
0.083478306,0.083662465,0.08389967,0.632093961,0.632150425,0.632489271,-33.30658456,-153.4395506,86.41491269,-77.65730724,162.4260627,42.38523558,10,150
0.083478306,0.083662465,0.08389967,0.632093961,0.632150425,0.632489271,-33.30658456,-153.4395506,86.41491269,-77.65730724,162.4260627,42.38523558,10,150
0.083398978,0.083674919,0.083816996,0.63216037,0.632091898,0.632478485,-33.30723761,-153.4681603,86.34753754,-77.66215307,162.41793,42.39827661,10,150
0.083346028,0.083673775,0.083784432,0.632149207,0.632103544,0.632477792,-33.29414375,-153.465501,86.32215735,-77.66057966,162.4192919,42.39589405,10,150
0.083368963,0.083659484,0.083840023,0.632145663,0.63210877,0.632476582,-33.29891396,-153.425421,86.36312146,-77.65981676,162.4196446,42.39497462,10,150
0.083421692,0.083652453,0.083911222,0.632122387,0.63214164,0.63247047,-33.30681291,-153.399675,86.40976889,-77.655909,162.4214881,42.38908309,10,150
0.083399713,0.083665261,0.083809305,0.632055819,0.632244146,0.632447351,-33.28374566,-153.4705562,86.36653201,-77.64289028,162.4265403,42.37128893,10,150
0.083374068,0.083664275,0.083790244,0.63208664,0.632226884,0.632443003,-33.27957426,-153.4669517,86.3554751,-77.64421802,162.4232394,42.37620485,10,150
0.083411984,0.083662726,0.083864068,0.632110472,0.632213291,0.632442824,-33.30114956,-153.4376506,86.38439659,-77.64569304,162.4210704,42.37996273,10,150
0.083470099,0.083662687,0.083956181,0.632131581,0.632185468,0.6324562,-33.33241594,-153.4138523,86.41303603,-77.65043217,162.4203119,42.38491402,10,150
0.083466365,0.083658439,0.083926427,0.632136161,0.632194677,0.632446546,-33.32779475,-153.4308537,86.40907711,-77.64891117,162.4187917,42.38427683,10,150
0.083434678,0.083660533,0.08389481,0.632142897,0.632182862,0.632456792,-33.30998843,-153.4252923,86.39880258,-77.651602,162.4191797,42.38602033,10,150
0.083458557,0.083679674,0.083996434,0.632145018,0.632182285,0.63245891,-33.3287662,-153.380665,86.41483741,-77.65255413,162.419114,42.38603378,10,150
0.083502906,0.083673895,0.084047932,0.632146109,0.63220183,0.632436557,-33.35952162,-153.3874052,86.42673918,-77.64909627,162.4164511,42.38386892,10,150
0.083473584,0.083646723,0.083927649,0.632152222,0.632209382,0.632422318,-33.33341263,-153.4332577,86.41736658,-77.64736939,162.414218,42.38354151,10,150
0.083406995,0.083628837,0.083770493,0.632155315,0.632196485,0.632438748,-33.26597067,-153.4632388,86.40137018,-77.65050453,162.4157064,42.38496979,10,150
0.083403587,0.08365953,0.083831601,0.63215805,0.632187991,0.632454681,-33.26937898,-153.4290732,86.39613669,-77.65305292,162.417243,42.3857756,10,150
0.08344736,0.083674737,0.083955294,0.632177613,0.632197509,0.632430607,-33.32124695,-153.4091009,86.39967685,-77.64978435,162.4127526,42.38648529,10,150
0.083438091,0.083646,0.083880053,0.63217666,0.632192636,0.63244311,-33.29889783,-153.4371138,86.40742842,-77.65182956,162.4142174,42.38647214,10,150
0.08343118,0.08368222,0.083914736,0.632187719,0.632196296,0.632435112,-33.28679882,-153.407391,86.40333419,-77.65093391,162.4122685,42.38667632,10,150
0.083466099,0.083739496,0.084113609,0.632191729,0.632194314,0.632428603,-33.36352736,-153.3625938,86.37439264,-77.65123863,162.4111724,42.38681768,10,150
0.083482475,0.083733396,0.084158853,0.632190549,0.632196232,0.632420254,-33.39829815,-153.3647579,86.36816925,-77.6507514,162.4104327,42.38630697,10,150
0.083482475,0.083733396,0.084158853,0.632190549,0.632196232,0.632420254,-33.39829815,-153.3647579,86.36816925,-77.6507514,162.4104327,42.38630697,10,150
0.083486378,0.083712067,0.084143316,0.632164314,0.632189762,0.632442776,-33.40863113,-153.378914,86.36648666,-77.65443861,162.415524,42.38409941,10,150
0.083463707,0.083648058,0.08396496,0.632196247,0.632184477,0.63241913,-33.33954912,-153.4163579,86.41371267,-77.65257739,162.4097003,42.38773712,10,150
0.083447114,0.083641391,0.083850701,0.632175598,0.632189369,0.632441266,-33.25580622,-153.4230087,86.44140288,-77.6543679,162.4141222,42.38470953,10,150
0.083448505,0.083683903,0.083940722,0.632248062,0.632167875,0.632401214,-33.29213828,-153.394891,86.42073549,-77.65238335,162.4022448,42.39387272,10,150
0.08345671,0.083712393,0.08407953,0.63230406,0.632149885,0.632372118,-33.37376683,-153.3756396,86.38279415,-77.65133344,162.3932196,42.4008098,10,150
0.083458844,0.08363811,0.083973139,0.632365527,0.632122671,0.632355805,-33.34690856,-153.3969767,86.43564608,-77.65232966,162.3847578,42.40906332,10,150
0.083464173,0.083644051,0.083913113,0.632363123,0.632124618,0.632381749,-33.29633315,-153.3977759,86.45682815,-77.65449434,162.3871426,42.40741188,10,150
0.083453221,0.08367737,0.08398807,0.632354897,0.632130853,0.632403573,-33.33550645,-153.3909079,86.4119836,-77.65589179,162.3897276,42.40482092,10,150
0.083448714,0.083656557,0.083993663,0.632371,0.632117745,0.632417046,-33.35398706,-153.3921745,86.41154518,-77.65848396,162.3888905,42.40692054,10,150
0.083454624,0.083631777,0.083961368,0.632388764,0.632098842,0.632434233,-33.33988967,-153.3939826,86.43524331,-77.66204913,162.3882009,42.4099036,10,150
0.083449859,0.083666102,0.083981948,0.632387567,0.632098566,0.632449601,-33.34226641,-153.3909786,86.41169061,-77.66352569,162.3892709,42.408944,10,150
0.083420114,0.083723513,0.084069071,0.632391552,0.632087329,0.63246137,-33.39196651,-153.3836674,86.33700465,-77.66593986,162.3896824,42.40977741,10,150
0.083397582,0.083716936,0.084103823,0.632382335,0.632094351,0.632461345,-33.42991246,-153.3843346,86.30718983,-77.66531297,162.3904675,42.4074688,10,150
0.083441656,0.083644831,0.084031873,0.632380787,0.632093487,0.632466268,-33.38020121,-153.3855496,86.3999971,-77.66593618,162.3907725,42.40685615,10,150
0.083482923,0.083648584,0.083991365,0.632384462,0.632079136,0.632484906,-33.33087928,-153.3853871,86.44459014,-77.66932372,162.3916332,42.40807624,10,150
0.083450695,0.08372175,0.084043475,0.632381029,0.632074481,0.632497163,-33.35738532,-153.3896861,86.36574308,-77.67106642,162.3926073,42.4074463,10,150
0.083415218,0.083717268,0.084067257,0.632375986,0.632068033,0.632508258,-33.38892944,-153.3865871,86.33186937,-77.67290828,162.3938242,42.40692302,10,150
0.083485022,0.08365457,0.084027323,0.632371862,0.632066681,0.632518474,-33.34106758,-153.3775726,86.43701447,-77.6741162,162.3943865,42.40584001,10,150
0.083504029,0.083664262,0.084022729,0.632374219,0.632108216,0.63247651,-33.33247841,-153.3890721,86.44685287,-77.66539993,162.3892727,42.40139735,10,150
0.083504029,0.083664262,0.084022729,0.632374219,0.632108216,0.63247651,-33.33247841,-153.3890721,86.44685287,-77.66539993,162.3892727,42.40139735,10,150
0.083499874,0.083701888,0.084027612,0.632368864,0.632124973,0.63246241,-33.33413181,-153.4008424,86.41778775,-77.6621683,162.3880262,42.39864711,10,150
0.083438588,0.083767223,0.08406186,0.632366759,0.632139431,0.632441387,-33.37322632,-153.418982,86.31711329,-77.65843166,162.3860183,42.396474,10,150
0.083357157,0.083806995,0.084097055,0.632365858,0.632131479,0.632437467,-33.42241574,-153.4278988,86.21516682,-77.65878606,162.3860132,42.39685887,10,150
0.083294022,0.083800563,0.084115758,0.632359562,0.632105949,0.632456921,-33.45727494,-153.4216174,86.16211089,-77.66340472,162.3891603,42.39863438,10,150
0.083304974,0.0837211,0.084101976,0.632355217,0.632085919,0.63247173,-33.45036207,-153.3948638,86.2303102,-77.66696291,162.3916171,42.40016262,10,150
0.083402676,0.08371894,0.08408627,0.632343559,0.632051255,0.632509068,-33.40176258,-153.3921766,86.30855604,-77.67440845,162.3967876,42.40222008,10,150
0.083315371,0.083796396,0.084075986,0.632331753,0.632038386,0.632520649,-33.42948403,-153.4229561,86.17727946,-77.67672988,162.3996101,42.40201858,10,150
0.083304672,0.083771002,0.084080152,0.63232665,0.632036627,0.632513607,-33.43477243,-153.4090972,86.19083372,-77.67586797,162.3999717,42.40143464,10,150
0.083432659,0.083719516,0.084109543,0.632329849,0.632039216,0.632499509,-33.40218483,-153.3842131,86.32791551,-77.67398408,162.398107,42.40123556,10,150
0.083451646,0.083759353,0.084090286,0.632326066,0.632035853,0.632497647,-33.39364745,-153.4121296,86.30705355,-77.67401227,162.3979063,42.40081929,10,150
0.083367854,0.083785304,0.084055893,0.632321907,0.632032608,0.632493839,-33.40742361,-153.4295185,86.22638802,-77.67365322,162.397905,42.4004153,10,150
0.083366113,0.083744361,0.084072749,0.632319224,0.632030653,0.632489092,-33.40993865,-153.3977042,86.26539915,-77.67308469,162.397725,42.400124,10,150
0.083447801,0.083712446,0.084113565,0.632313567,0.632031466,0.632487344,-33.40190058,-153.3748043,86.3482772,-77.67275625,162.3977771,42.39926134,10,150
0.083409093,0.083743004,0.084060063,0.632309654,0.632031002,0.632483878,-33.40080468,-153.4101079,86.29165336,-77.67229704,162.3975102,42.3987235,10,150
0.083295232,0.083764945,0.083987422,0.632306286,0.632029905,0.632479613,-33.40222621,-153.4338072,86.19742659,-77.67149514,162.3976531,42.39836613,10,150
0.083297,0.083741676,0.084019751,0.632306471,0.632029185,0.632473632,-33.40558473,-153.4015678,86.22880958,-77.6704557,162.3973997,42.39840113,10,150
0.083389152,0.08372861,0.084083328,0.632312717,0.632023796,0.632466742,-33.41338868,-153.3889116,86.29394789,-77.67001974,162.3960801,42.39957092,10,150
0.083350905,0.083754511,0.084001113,0.632315727,0.632016849,0.632462602,-33.40735965,-153.440536,86.23405878,-77.66983392,162.395451,42.40056833,10,150
0.08329003,0.083766536,0.083934021,0.632289461,0.632047606,0.632456581,-33.39400977,-153.4643299,86.18566616,-77.66546787,162.3980415,42.39458447,10,150
0.083396208,0.083759198,0.084043696,0.632195189,0.632160393,0.632456192,-33.39635677,-153.4340696,86.27065467,-77.65403301,162.4083518,42.37290936,10,150
0.083474877,0.083760461,0.084114062,0.632163598,0.632204601,0.632455216,-33.40702619,-153.4314812,86.31197638,-77.64977114,162.4117047,42.36494271,10,150
0.083474877,0.083760461,0.084114062,0.632163598,0.632204601,0.632455216,-33.40702619,-153.4314812,86.31197638,-77.64977114,162.4117047,42.36494271,10,150
0.083539342,0.083764608,0.084128519,0.632155783,0.632231148,0.632450807,-33.4178903,-153.4614701,86.32314658,-77.64706076,162.4122875,42.36126301,10,150
0.083506835,0.08377621,0.08402352,0.632167996,0.632227991,0.632452195,-33.41133402,-153.5224376,86.26839741,-77.64776465,162.411459,42.36279435,10,150
0.083425529,0.083788714,0.083885504,0.632193923,0.632203523,0.632457977,-33.39385099,-153.5822858,86.19096248,-77.65070943,162.4098416,42.36801314,10,150
0.083313503,0.083796088,0.083750852,0.632223487,0.63217653,0.632466124,-33.36252596,-153.617998,86.11281686,-77.65370511,162.4085133,42.3738499,10,150
0.083283774,0.083798799,0.083736882,0.632220227,0.632223768,0.632439178,-33.35012373,-153.6158951,86.10429739,-77.64479466,162.4073483,42.36841812,10,150
0.083345025,0.083798359,0.083854325,0.632254504,0.632213979,0.632434754,-33.37910553,-153.5780847,86.14697265,-77.64424817,162.4046361,42.37282515,10,150
0.083302192,0.083792687,0.08377415,0.632295469,0.632185945,0.632448833,-33.36013051,-153.6032017,86.12197879,-77.64721198,162.403409,42.3797364,10,150
0.083271361,0.083802668,0.083798447,0.632332835,0.632149218,0.632480186,-33.34950999,-153.5541573,86.12441648,-77.65294629,162.4043062,42.38703524,10,150
0.083337239,0.083802263,0.083903441,0.632356998,0.632193093,0.63244045,-33.3876027,-153.5394105,86.15642677,-77.64319194,162.3986953,42.38450608,10,150
0.083349151,0.083785209,0.083871852,0.632380703,0.632163256,0.632473082,-33.39712307,-153.5659732,86.15211706,-77.64876219,162.4005423,42.389655,10,150
0.083291113,0.08376288,0.083716238,0.632402698,0.6321603,0.632483744,-33.34719541,-153.6093015,86.13386801,-77.64884655,162.4002346,42.39182568,10,150
0.083267751,0.083779631,0.083717619,0.632418003,0.632142944,0.632520724,-33.33088575,-153.5879594,86.1261579,-77.65301791,162.403393,42.39468876,10,150
0.083305457,0.083800525,0.083835787,0.632440854,0.63215328,0.632506051,-33.36982793,-153.5583612,86.13518586,-77.64971946,162.3998503,42.39565512,10,150
0.133755013,0.861752347,0.842936188,0.567853807,0.154854388,0.147576662,-5.311364773,-118.6313422,115.3931326,-80.52124506,-14.63053259,-169.4630829,1,200
0.133760275,0.862413246,0.843108039,0.567855431,0.154857575,0.147585685,-5.308650487,-118.6500672,115.3420217,-80.52212675,-14.62918791,-169.4613697,1,200
0.133767745,0.862946806,0.843226654,0.567858113,0.154887687,0.14763634,-5.305116073,-118.6664666,115.2990868,-80.52332645,-14.61606603,-169.4522144,1,200
0.133781547,0.862964117,0.843249806,0.567845049,0.154938503,0.147712095,-5.302956972,-118.6685959,115.2978502,-80.52122876,-14.59856466,-169.4446365,1,200
0.133771915,0.86285133,0.843270129,0.567891157,0.154941916,0.147735872,-5.297953092,-118.6526628,115.3006896,-80.53093045,-14.59191254,-169.4307342,1,200
0.133771915,0.86285133,0.843270129,0.567891157,0.154941916,0.147735872,-5.297953092,-118.6526628,115.3006896,-80.53093045,-14.59191254,-169.4307342,1,200
0.13377471,0.862570861,0.843272063,0.567893234,0.154952674,0.147757963,-5.29683306,-118.6386829,115.3234228,-80.53187277,-14.58827857,-169.4280791,1,200
0.133774544,0.862444291,0.843276553,0.567899655,0.154953148,0.147766619,-5.294871308,-118.6306136,115.3331991,-80.53448867,-14.5864905,-169.4248718,1,200
0.133783261,0.862281825,0.843290658,0.567887537,0.154962705,0.14777947,-5.297751461,-118.625404,115.3492883,-80.52943647,-14.587813,-169.4297777,1,200
0.133781999,0.862321104,0.843272731,0.567891237,0.154959876,0.14778903,-5.294083218,-118.626664,115.3444426,-80.53399292,-14.58505644,-169.4250385,1,200
